market_cap_rank,name,current_price,high_24h,low_24h,total_supply,circulating_supply,fully_diluted_valuation
1576,XSwap,0.044,0.04410808,0.04255414,346097398.3324078,190643115.866307,15204839
1577,MIU,0.0,9.933e-09,9.002e-09,900000000000000.0,900000000000000.0,8352482
1578,Sendcoin,0.0083,0.00835838,0.00747627,999999941.24,999999941.24,8343918
1579,BTC Proxy,31749.0,32146.0,31671.0,261.57511023,261.57511023,8304864
1580,PHNIX,0.0,1.701e-05,1.483e-05,589000000000.0,530550000000.0,9216585
1581,Lumoz,0.012,0.01339941,0.01182402,10000000000.0,692612986.6231151,119614870
1582,Tensorplex Staked TAO,262.57,269.51,256.25,31535.560679529,31535.560679529,8279990
1583,Avant Staked USD,1.027,1.033,1.02,8055839.527276019,8055839.527276019,8272708
1584,AS Roma Fan Token,1.18,1.19,1.15,9995000.0,6962863.0,11836501
1585,Polygon Hermez Bridged USDT (x Layer),1.0,1.005,0.996062,8180667.29462,8180667.29462,8186546
1586,Pinto,0.7356,0.746231,0.727929,11127092.484152,11127305.39694,8183034
1587,Alpaca Finance,0.0541,0.059326,0.053481,150708745.6027096,150708745.6027096,8147785
1588,Cere Network,0.0012,0.00137623,0.00119294,10000000000.0,6637897251.424108,12265325
1589,Primate,0.0049,0.00494324,0.00479708,2060000000.0,1642974778.020004,10170811
1591,Efinity,0.0933,0.09518,0.05264,2000000000.0,86915138.6140959,186535328
1590,BeraXBT,0.0081,0.00859453,0.00599878,1000000000.0,1000000000.0,8105910
1592,zKML,0.0838,0.090212,0.080052,100000000.0,96432484.678,8385387
1593,Aeternity,0.0187,0.01908792,0.01758794,536306702.0,432453657.49932,10021107
1594,CryptoAutos,0.0155,0.01691755,0.0150163,1000000000.0,520110804.0,15534605
1595,Partisia Blockchain,0.0279,0.03004467,0.02720076,571625379.6409,288683296.2208,15954271
1596,Huobi BTC,8308.78,8332.77,7982.82,969.4870047420005,969.4870047420005,8051732
1597,Pain,1.61,1.76,1.52,9999980.229404,4999980.229404,16093317
1598,Aurory,0.1116,0.113329,0.110988,100000000.0,72004287.6,11154726
1599,Luna by Virtuals,0.0081,0.00849714,0.00775911,1000000000.0,1000000000.0,8028064
1600,Wink,0.008,0.00903015,0.00756677,999999999.0,999999999.0,8022547
1601,KWEEN,0.0081,0.00905937,0.007995,1000000000.0,1000000000.0,8021060
1602,Matr1x Fire,0.1202,0.175528,0.115702,145646716.8256,66731283.80925751,17489903
1603,Krypton DAO,0.0782,0.086982,0.077841,10000000000.0,102457125.0,781715537
1608,tao.bot,0.1033,0.103371,0.093155,100000000.0,77201666.66,10327074
1604,pSTAKE Finance,0.0159,0.01749268,0.01559099,500000000.0,500000000.0,7960834
1605,Flux Protocol,0.0296,0.03094095,0.02903803,1000000000.0,268528277.09707725,29623141
1606,TRUST AI,2.09,2.36,1.9,21000000.0,3800000.0,43898223
1607,SYMMIO,0.0311,0.03107793,0.02900306,408734690.0957401,255986206.416059,12680964
1609,LeisureMeta,0.0027,0.00278389,0.00268899,4668074832.13,2918074832.13,12627467
1610,BILLION•DOLLAR•CAT (Bitcoin),0.0078,0.00804355,0.00742055,1000000000.0,1000000000.0,7832667
1611,Manta mETH,1861.41,1865.77,1792.59,4215.903038832409,4215.903038832409,7825519
1612,NPC On Solana,0.0079,0.00784396,0.00698978,997971866.4920275,997971866.4920275,7824415
1613,Araracoin,0.0002,0.00022438,0.00020547,100000000000.0,36250000000.0,21562664
1614,HashPack,0.0205,0.02066515,0.01906478,1000000000.0,383026897.302552,20379359
1615,Nodecoin,0.0467,0.04659705,0.04227083,999994917.7438682,168012688.8545872,46451233
1616,HyperGPT,0.011,0.01153014,0.0109563,997742373.48909,706130952.38,11017351
1617,Atletico Madrid Fan Token,1.19,1.19,1.16,10000000.0,6569396.0,11844577
1618,ZeroLend,0.0001,0.00012317,0.00010974,99847356322.06851,67275837640.58706,11536101
1619,SaitaChain Coin,0.0002,0.00018491,0.00017072,54917683673.535736,42197766368.67006,10080101
1620,$HYPERSKIDS,0.0077,0.00800235,0.00603595,999986103.303643,999986103.303643,7703010
1621,Bridged USDC (Immutable zkEVM),1.001,1.013,0.985927,7690455.176764,7690713.086764,7698281
1622,Extra Finance,0.0238,0.02399122,0.02325089,906077786.039459,322155460.5549972,21583958
1623,WaterNeuron,0.0658,0.06629,0.062871,116657704.6967851,116657704.6967851,7657575
1624,PunkCity,0.1982,0.202906,0.188996,49790654.21646578,38632455.21646578,9866281
1625,Butthole Coin,0.0077,0.00810578,0.00715229,999991959.0,999991959.0,7646363
1626,BOTIFY,0.0077,0.00985829,0.0069698,999969117.533076,999969117.533076,7630504
1627,AstraAI,0.7608,0.764154,0.726119,10000000.0,10000000.0,7608024
1628,PAW,0.0,8.026e-09,7.459e-09,1000000000000000.0,1000000000000000.0,7597771
1629,just buy $1 worth of this coin,0.0077,0.00825249,0.00755802,999938847.36,999938846.36,7582171
1630,Meeds DAO,0.3707,0.37143,0.358163,20505653.06166666,20452572.04166666,7601568
1631,UniLend Finance,0.0754,0.101763,0.074307,100000000.0,100000000.0,7556764
1632,MUX Protocol,1.98,2.01,1.97,4803143.548671886,3803143.0,9529388
1633,SquidGrow,0.0075,0.00799539,0.00749619,1000000000.0,1000000000.0,7522076
1634,Paintswap,0.0182,0.01901365,0.01733171,412814022.0150427,412814020.0125448,7489033
1635,Ore,30.22,32.42,29.66,304037.1263359217,246907.15297530216,9186740
1636,Dream Machine Token,7.5,7.65,6.74,994045.033634072,994045.033634072,7453613
1637,Polytrade,0.1799,0.194999,0.179169,100000000.0,41341344.0,17992793
1638,Mettalex,1.83,2.07,1.8,40000000.0,4062685.0,73204086
1639,Zeta,0.038,0.03817796,0.03753165,999998264.570661,195367107.404197,37946159
1640,Origin Dollar,0.9979,0.999683,0.993759,7424214.631463284,7424214.631463284,7405314
1641,Zypto Token,0.0083,0.00838521,0.0080081,893868782.7093481,893868782.7093481,7378125
1642,Kepple [OLD],0.0123,None,None,600000000.0,600000000.0,7358000
1643,Foxy,0.0018,0.00202252,0.00182294,10000000000.0,4000000000.0,18390675
1644,Nuklai,0.0021,0.00214034,0.00197903,10000000000.0,3556457764.0,20529440
1645,FEED EVERY GORILLA,0.0001,7.605e-05,7.392e-05,97437597908.88367,97437597908.88367,7291374
1646,Bunni,0.0103,0.01094056,0.01001867,979336482.5534707,703645227.6521595,10090106
1655,Steem Dollars,0.7378,0.740162,0.69781,9748419.924,9748419.924,7240815
1647,Shrapnel,0.0067,0.00700223,0.00653239,3000000000.0,1088018694.9336221,19958731
1648,Phantasma,0.0583,0.061435,0.056836,124129197.661631,124129197.661631,7233483
1649,BORGY,0.0001,9.515e-05,9.085e-05,77662331737.09885,77019094153.91391,7288083
1650,Mistery,0.0,1.75e-05,1.611e-05,420690271888.0,420690271888.0,7208091
1651,Scallop,0.0779,0.08687,0.076866,250000000.0,92293552.33405472,19465104
1652,FLOCK,0.0573,0.060427,0.056007,163737475.1014728,125155405.2114728,9371872
1653,Quantoz USDQ,0.9994,1.001,0.996979,11000000.0,7180049.0,10972178
1654,StratoVM,0.0746,0.075095,0.065793,101031910.009078,96031910.009078,7532103
1656,Bridged Tether (Scroll),1.001,1.008,0.987885,7122161.357196,7122161.357196,7130955
1657,Financie Token,0.0019,0.0019349,0.00184665,20000000000.0,3790607214.79487,37277194
1658,Viberate,0.0387,0.0398057,0.03738811,200000000.0,182563873.81239712,7736104
1659,KIKICat,0.0071,0.00725416,0.00669359,999984755.057455,999984755.057455,7035725
1660,LIF3 (OLD),0.0027,0.00277139,0.00257001,8888888888.0,2615866293.411999,23889148
1661,Mysterium,0.2168,0.21994,0.213609,32433365.0,32433365.0,7023330
1662,Laqira Protocol,0.0806,0.081713,0.077656,2500000000.0,87123954.0,201446630
1663,Inter Milan Fan Token,0.8678,0.919909,0.861275,8097016.0,8097016.0,7016028
1664,Party,0.0034,0.00363091,0.00330294,2051325533.82,2051325533.82,7010494
1665,Lattice,0.2177,0.229127,0.183921,100000000.0,32085279.2199152,21829060
1666,Harambe AI,0.0176,0.01827417,0.01681845,586500000.0,391898327.5178012,10447206
1667,xSUSHI,0.8945,0.903921,0.857341,7796246.499984168,7796246.499984168,6974021
1668,Talos,0.007,0.00741564,0.0065646,1000000000.0,1000000000.0,6959332
1669,Archway,0.0117,0.01179834,0.01151871,1142525644.809589,593987439.516533,13366082
1670,Bridged Wrapped Bitcoin (StarkGate),83486.0,83605.0,80608.0,82.86304419,82.86304419,6918323
1671,Yelay,0.01,0.00998122,0.00983594,1000000000.0,693507221.0190401,9971882
1672,SIPHER,0.0596,0.06058,0.059346,135327022.0,116088004.47681855,8057537
1673,Adappter,0.0017,0.00186398,0.00161609,10000000000.0,4134832902.0,16706103
1674,Spectra,0.02,0.02110862,0.0192924,562262246.0020477,345702552.3354549,11229706
1675,Altered State Machine,0.0084,0.00870684,0.00841068,2384000000.0,813976293.2351687,20135406
1676,Katana Inu,0.0002,0.00020001,0.0001804,49999999999.99999,37800763919.16702,9093085
1677,ROACORE,0.0136,0.01653342,0.01265397,949999869.89,503000000.0,12924753
1678,Epic Cash,0.3713,0.377895,0.36976,18419498.0,18413420.0,6838391
1679,Bad Idea AI,0.0,1.1006e-08,1.0277e-08,829489800581053.0,644473124479629.0,8793446
1683,MUMU THE BULL,0.0,2.95e-06,2.63e-06,2329792546333.082,2329792546333.082,6828703
1680,Stargaze,0.0026,0.00259188,0.00252765,2986560000.0,2652429779.903811,7686383
1681,Bridged Tether (PulseChain),1.002,1.009,0.973151,6778622.721037,6803790.919196,6791849
1682,Bitcoin Gold,0.3895,0.604272,0.3815,17513924.0,17513924.0,6815442
1684,Strawberry AI,0.068,0.076215,0.063778,100000000.0,100000000.0,6783860
1685,KONDUX,0.0124,0.01266769,0.01179201,943410209.0,547924317.3460163,11671111
1686,LinqAI,0.0308,0.03198918,0.03009636,901294828.3366884,220186965.45646563,27725544
1687,eVa-ai,0.0845,0.08301,0.076555,100000000.0,80070000.0,8451457
1688,Pallapay,0.0088,0.00938028,0.00877899,1999999999.0,759017491.0,17676443
1689,Taraswap,0.0067,0.00676919,0.00639382,1000000000.0,1000000000.0,6701216
1690,SingularityDAO,0.0738,0.073812,0.066681,100000000.0,90501179.2436193,7377606
1691,AC Milan Fan Token,0.9123,0.952315,0.897215,19920000.0,7309651.0,18157812
1692,Adrena,0.031,0.03239041,0.02923986,221980461.586132,214843419.586132,6862577
1693,Soil,0.2838,0.290101,0.282938,100000000.0,23291246.804167956,28478901
1694,Serum,0.0178,0.01822158,0.01746674,1092844982.31,372782297.011929,19443377
1695,Moon Tropica,2.36,2.75,2.35,3500000.0,2805380.50822399,8241477
1696,Beets,0.0421,0.04406475,0.04010068,243555253.0,156609401.3332364,10260293
1697,Muse DAO,7.94,7.97,7.78,829194.430813279,829127.4726336007,6584617
1698,Eigenpie,1.87,2.06,1.53,10000000.0,3528596.076573481,18657394
1699,Bifrost,0.1534,0.154789,0.150964,80000000.0,42783260.32655598,12267300
1704,Stool Prisondente,0.0066,0.00713116,0.00624372,999853822.11,999853822.11,6555660
1703,Evernode,0.1808,0.189557,0.179979,72253440.0,36170027.013,13070254
1700,Helal Para Coin,0.0065,0.00678154,0.00621338,999989275.9096036,999989275.9096036,6536104
1701,AEROBUD,0.0065,0.00653805,0.00619703,1000000000.0,1000000000.0,6535132
1702,Celo Euro,1.081,1.087,1.071,11005846.0,6040806.92936527,11896184
1705,Thales,0.1079,0.108625,0.104894,78392572.35362029,60508348.0,8456105
1706,Resistance Dog,0.0652,0.065721,0.052948,100000000.0,100000000.0,6518129
1707,Koinos,0.0794,0.082731,0.074884,82098107.71733625,82096142.83091715,6511541
1708,WiFi Map,0.0111,0.01122783,0.0092774,1000000000.0,587822262.9094168,11066934
1709,GameSwift,0.0141,0.01539716,0.01402673,771142405.8693446,459773315.2962891,10906459
1710,Nuritopia,0.004,0.00402138,0.00394442,5000000000.0,1637109515.0,19857071
1712,Swarm Markets,0.0788,0.081239,0.075742,158040819.26501,82545900.2312267,12447488
1711,DexCheck AI,0.0092,0.0099125,0.00918978,961420922.0,704957158.6818228,8858668
1713,Bridged Tether (Linea),0.9999,1.008,0.991841,6483430.915661,6483430.915661,6493078
1714,Thala,0.124,0.127483,0.121302,100000000.0,52227437.26317956,12398626
1715,Router Protocol,0.0104,0.01043788,0.00916343,1000000000.0,621410587.017,10414846
1716,Oobit,0.0185,0.01942485,0.01796028,996837865.63,350911163.4349,18360988
1717,Super Champs,0.0073,0.00733059,0.00710321,1000000000.0,885400000.0,7297463
1718,zkSync Bridged WBTC (zkSync),83243.0,83629.0,80786.0,77.47734117,77.47734117,6449534
1719,TRUF.Network,0.0221,0.02226705,0.0218301,1000000000.0,290460414.0,22155407
1720,ZynCoin,0.0071,0.00728743,0.00667442,903820451.875591,903820451.875591,6429616
1721,Massa,0.0248,0.02540103,0.02475612,1077609244.0584,258615883.5823065,26767673
1722,Token Metrics AI,0.001,0.00100846,0.0009798,10000000000.0,6496259608.0,9844684
1723,Galaxia,0.0022,0.00221666,0.0021386,7619439991.0,2946781301.43588,16488292
1724,Tarot,0.0955,0.096996,0.093495,100000000.0,66828174.704378,9541790
1725,Lemonschain,0.0502,None,None,127000000.0,127000000.0,6370210
1726,GraphLinq Chain,0.0187,0.01923287,0.01806904,499999961.366287,340000000.0,9352394
1730,Diamond,1.65,1.66,1.35,4380000.0,3857182.10340239,7210286
1727,StablR USD,0.9998,1.006,0.992408,6350637.0,6350637.0,6348735
1728,1GUY,0.0063,None,None,1000000000.0,1000000000.0,6347994
1729,Xandeum,0.0047,0.0047553,0.00386656,4014999067.100823,1342530965.535431,18977371
1731,GT Protocol,0.1556,0.17047,0.15491,75000000.0,40576979.24424225,11665665
1732,Elys,0.2239,0.224979,0.219689,150354634.833481,28127772.932121,33659957
1735,HighKey,0.0066,0.00676441,0.00645783,949999578.172233,949999578.172233,6291891
1733,VaderAI by Virtuals,0.0063,0.00663712,0.00624254,996739513.1977307,996739513.1977307,6266246
1734,Draggin Karma Points,0.0016,0.00167354,0.00147435,7999999844.0,3991070955.0,12542397
1736,BMX,2.25,2.29,2.12,2823196.908877641,2769762.316243352,6356945
1737,RyuJin,0.0,6.442e-09,5.995e-09,1000000000000000.0,1000000000000000.0,6220513
1738,e-Radix,0.0075,0.00790007,0.00704425,831540076.3616747,831540076.3616747,6215919
1739,Kwenta,11.65,11.79,11.32,797713.826637721,532375.25598926,9287222
1740,Pwease,0.0062,0.00697285,0.00499012,999918476.351916,999918476.351925,6198025
1741,EarnBet,0.0013,None,None,7218746547.153782,4597629047.153782,9724884
1742,Solnic,0.0066,0.00716442,0.00636563,939870814.143066,939870814.143066,6182992
1743,Sentinel,0.0003,0.00028829,0.00028053,31180550919.0,21750020224.65705,8830227
1745,GATSBY,0.1068,0.110165,0.10409,100000000.0,57599999.8275,10678262
1744,Zenon,0.5055,0.738178,0.488628,12167671.85865311,12167653.03572061,6150081
1746,NUMINE Token,0.0599,0.062544,0.052167,1000000000.0,102500000.0,59944841
1750,lmeow,0.0061,0.0064022,0.00566561,1000000000.0,1000000000.0,6135013
1747,WXT Token,0.0027,0.00268044,0.00256671,10000000000.0,2300499975.0,26662240
1748,Edwin,0.0063,0.00636822,0.00557584,999960017.859921,979960017.859921,6253633
1749,Abelian,0.0524,0.059494,0.051872,225179981.0,116927629.0,11793966
1751,Pozo Coin,10.18,None,None,600000.0,600000.0,6108893
1753,UFO Gaming,0.0,2.38409e-07,2.29948e-07,25757575757575.0,25757575757575.0,6103758
1752,Divi,0.0014,0.00156316,0.00143919,4241284359.343921,4237883549.858234,6104524
1754,Zen AI,0.002,0.00202605,0.00180132,3057261190.803256,3057261190.803256,6091309
1755,Artyfact,0.2839,0.287099,0.278173,24858616.9996,21317717.99118,7058324
1756,Be For FWX,0.0061,0.00612101,0.00572816,1000000000.0,1000000000.0,6049129
1757,DeFi Kingdoms,0.0533,0.057747,0.052169,120202661.4397911,112828048.6686941,6425621
1758,xExchange,0.0,1.48e-06,1.43e-06,8045920000000.0,4180968521248.0,11603101
1759,Iron Fish,0.0984,0.109294,0.091589,62052259.0,60783262.0,6121957
1760,Bytecoin,0.0,0.00012871,2.186e-05,184066828814.0,184020000000.0,5995942
1761,Polaris Share,0.0119,0.01278649,0.01167265,4599999999.0,503180746.7273,54664067
1762,Timeless,0.0135,0.01347742,0.01275691,652606779.4468162,442732907.0059231,8784108
1763,Micro GPT,0.0059,0.00602536,0.00570659,1000000000.0,1000000000.0,5950363
1764,King Protocol,564.57,578.73,547.84,10492.10739429341,10492.10739429341,5918923
1765,Forgive Me Father,0.0059,0.00600724,0.00562742,1000000000.0,1000000000.0,5914632
1766,Toby ToadGod,0.0,1.667e-08,1.4598e-08,419993531301418.1,377992753522863.3,6569615
1767,KILT Protocol,0.0403,0.04193133,0.03973923,164881587.5113297,146782223.0904019,6631204
1768,Ovr,0.115,0.115358,0.112642,87793866.0,51265344.0,10097711
1769,ether.fi Staked EIGEN,0.9373,0.958881,0.910547,6253147.25790231,6253147.25790231,5856340
1770,StarDOGE,0.0001,6.087e-05,5.67e-05,100000000000.0,100000000000.0,5855463
1771,Zenrock,0.0329,0.03733678,0.02692509,998997154.784118,178074594.6365381,32820885
1772,Blockasset,0.0294,0.02980187,0.02834914,320000000.0,199022962.483576,9388125
1773,Kepler,0.0586,0.059312,0.05728,100000000.0,99614542.32744594,5856042
1774,zkRace,0.0486,0.04881549,0.04768023,120000000.0,120000000.0,5830840
1775,Fluence,0.0568,0.057665,0.055654,1000000000.0,102544373.79731008,56777456
1776,LOCK IN,0.0061,0.00620202,0.00573275,994379877.0,994379877.0,5817593
1777,Wexo,0.0549,0.055025,0.051148,928000000.0,105264849.4249701,50991099
1778,Pandora,577.0,584.03,556.48,10000.0,10000.0,5770752
1779,DOVU,0.0006,0.00059709,0.0005597,10000000000.0,9836466699.0,5865087
1780,Good Person Coin,0.001,None,None,10000000000.0,5610968751.04,10265407
1781,Mars Protocol,0.01,0.01032162,0.00987508,577958415.667477,577616027.192292,5752033
1782,MEMDEX100,0.0058,0.00632194,0.0054072,989405593.8365858,989405593.8365858,5740516
1783,Game7,0.0025,0.00262632,0.00246379,10000000000.0,2299999998.000033,24895703
1784,Sensay,0.0011,0.00128812,0.00107541,10000000000.0,5213174113.303863,10963245
1785,Acolyt,0.0057,0.00625729,0.00565394,997332936.25214,997332936.25214,5707347
1786,Panther Protocol,0.017,0.01934797,0.0139115,335772447.0,335772447.0,5699915
1787,Pika Protocol,0.2999,0.300491,0.289743,100000000.0,19000000.0,29981610
1788,Sixpack Token (SIXP),0.2374,0.252431,0.232695,180000000.0,23939419.3677167,42736482
1789,Arc,0.0058,0.00625488,0.00570214,995100000.0,970093392.315025,5803338
1790,Hege,0.0056,0.00610506,0.00546605,1000000000.0,1000000000.0,5630251
1791,Monkey Pox,0.0053,0.01208064,0.00156814,999945876.9794244,999945876.9794244,5621086
1792,LayerAI,0.0024,0.00282836,0.00229654,2895298317.653897,2294606592.993412,7074415
1793,FOMO,0.0001,7.084e-05,4.824e-05,99999805512.15602,99999805512.15602,5563374
1794,Port3 Network,0.0123,0.01258041,0.01228407,1000000000.0,450705487.4248971,12328091
1795,KlimaDAO,0.2985,0.299564,0.273572,18590161.80474509,18590161.80474509,5548808
1796,Wall Street Pepe,0.0,2.945e-05,2.587e-05,199999999999.9999,199999999999.9999,5544294
1797,Augur,0.6883,0.942239,0.594674,8041051.665910979,8041051.665910979,5534761
1798,Permission Coin,0.0002,0.00025318,0.0002468,100471939483.2939,22104663487.801373,25131142
1799,RWAX,0.0048,0.00557927,0.00434148,2995518993.36,1140004775.950233,14521824
1800,KonnektVPN,0.0023,0.00227474,0.00197294,2672663351.999999,2453443278.2906775,6019004
1801,Jeff,5.52,5.54,5.27,998404.0,998404.0,5506599
1802,HbarSuite,0.0004,0.00042644,0.000391,50000000000.0,13520100858.3738,20344343
1803,Digits DAO,0.007,0.0069721,0.00688275,1000000000.0,790737270.422632,6956672
1804,ZambesiGold,0.1309,0.133981,0.11704,177000000.0,41904417.0,23172030
1805,Panther AI,0.0197,0.01967156,0.01874345,475000004.0,278872052.0,9341594
1806,Paladin,0.2972,0.296426,0.265765,50000000.0,18519606.46286773,14782501
1807,THORWallet DEX,0.0093,0.00935809,0.00842868,901125126.1963912,588019975.9044309,8390061
1808,Oxygen,0.027,0.02850797,0.02626993,10000000000.0,202361469.02,270431792
1809,42-coin,129976.0,133301.0,129616.0,42.0,41.99995078,5458983
1810,MantaDAO,0.0839,0.084047,0.081924,100000000.0,65000000.0,8386944
1811,AirSwap,0.0252,0.02734329,0.0250616,500000000.0,207669874.1227,13123328
1812,Rainbow Bridged Frax (Near Protocol),0.9932,1.023,0.968664,5486435.0,5486435.0,5446921
1813,dHEDGE DAO,0.0949,0.100429,0.092535,100000000.0,57366873.87528686,9489509
1814,draiftking,0.2636,0.270039,0.20949,21000000.0,21000000.0,5440740
1815,VGX Token,0.0059,0.00601197,0.00575657,916531620.4440105,913988539.2741743,5443625
1816,BEARXRPL,0.0092,0.00949599,0.00865833,587706098.9435831,587706098.9435831,5401350
1817,Mey Network,0.0619,0.062073,0.058459,2300000000.0,87242697.7,142384235
1818,Cronos ID,0.0358,0.03615924,0.03456093,999556394.2311954,151031271.0368678,35741255
1819,Arianee,0.0502,0.051031,0.04891566,200000000.0,107461812.73626919,10041472
1820,AgriDex,0.0514,0.052099,0.050125,999999990.449606,104999996.476735,51353271
1821,UNCX Network,149.07,149.44,143.07,47650.00000000001,36163.0,7104102
